Lat,Long,Date,Confirmed,Death,State
42.5063,1.5218,2020-04-02,428,15,Andorre
42.5063,1.5218,2020-04-03,439,16,Andorre
42.5063,1.5218,2020-04-04,466,17,Andorre
42.5063,1.5218,2020-04-05,501,18,Andorre
42.5063,1.5218,2020-04-06,525,21,Andorre
42.5063,1.5218,2020-04-07,545,22,Andorre
42.5063,1.5218,2020-04-08,564,23,Andorre
42.5063,1.5218,2020-04-09,583,25,Andorre
42.5063,1.5218,2020-04-10,601,26,Andorre
42.5063,1.5218,2020-04-11,601,26,Andorre
42.5063,1.5218,2020-04-12,638,29,Andorre
42.5063,1.5218,2020-04-13,646,29,Andorre
42.5063,1.5218,2020-04-14,659,31,Andorre
42.5063,1.5218,2020-04-15,673,33,Andorre
42.5063,1.5218,2020-04-16,673,33,Andorre
42.5063,1.5218,2020-04-17,696,35,Andorre
42.5063,1.5218,2020-04-18,704,35,Andorre
42.5063,1.5218,2020-04-19,713,36,Andorre
42.5063,1.5218,2020-04-20,717,37,Andorre
42.5063,1.5218,2020-04-21,717,37,Andorre
42.5063,1.5218,2020-04-22,723,37,Andorre
42.5063,1.5218,2020-04-23,723,37,Andorre
42.5063,1.5218,2020-04-24,731,40,Andorre
42.5063,1.5218,2020-04-25,738,40,Andorre
42.5063,1.5218,2020-04-26,738,40,Andorre
42.5063,1.5218,2020-04-27,743,40,Andorre
42.5063,1.5218,2020-04-28,743,41,Andorre
42.5063,1.5218,2020-04-29,743,42,Andorre
42.5063,1.5218,2020-04-30,745,42,Andorre
42.5063,1.5218,2020-05-01,745,43,Andorre
42.5063,1.5218,2020-05-02,747,44,Andorre
42.5063,1.5218,2020-05-03,748,45,Andorre
42.5063,1.5218,2020-05-04,750,45,Andorre
42.5063,1.5218,2020-05-05,751,46,Andorre
42.5063,1.5218,2020-05-06,751,46,Andorre
42.5063,1.5218,2020-05-07,752,47,Andorre
42.5063,1.5218,2020-05-08,752,47,Andorre
42.5063,1.5218,2020-05-09,754,48,Andorre
42.5063,1.5218,2020-05-10,755,48,Andorre
42.5063,1.5218,2020-05-11,755,48,Andorre
42.5063,1.5218,2020-05-12,758,48,Andorre
42.5063,1.5218,2020-05-13,760,49,Andorre
42.5063,1.5218,2020-05-14,761,49,Andorre
42.5063,1.5218,2020-05-15,761,49,Andorre
42.5063,1.5218,2020-05-16,761,51,Andorre
42.5063,1.5218,2020-05-17,761,51,Andorre
42.5063,1.5218,2020-05-18,761,51,Andorre
42.5063,1.5218,2020-05-19,761,51,Andorre
42.5063,1.5218,2020-05-20,762,51,Andorre
42.5063,1.5218,2020-05-21,762,51,Andorre
42.5063,1.5218,2020-05-22,762,51,Andorre
42.5063,1.5218,2020-05-23,762,51,Andorre
42.5063,1.5218,2020-05-24,762,51,Andorre
42.5063,1.5218,2020-05-25,763,51,Andorre
42.5063,1.5218,2020-05-26,763,51,Andorre
42.5063,1.5218,2020-05-27,763,51,Andorre
42.5063,1.5218,2020-05-28,763,51,Andorre
42.5063,1.5218,2020-05-29,764,51,Andorre
42.5063,1.5218,2020-05-30,764,51,Andorre
42.5063,1.5218,2020-05-31,764,51,Andorre
42.5063,1.5218,2020-06-01,765,51,Andorre
42.5063,1.5218,2020-06-02,844,51,Andorre
42.5063,1.5218,2020-06-03,851,51,Andorre
42.5063,1.5218,2020-06-04,852,51,Andorre
42.5063,1.5218,2020-06-05,852,51,Andorre
42.5063,1.5218,2020-06-06,852,51,Andorre
42.5063,1.5218,2020-06-07,852,51,Andorre
42.5063,1.5218,2020-06-08,852,51,Andorre
42.5063,1.5218,2020-06-09,852,51,Andorre
42.5063,1.5218,2020-06-10,852,51,Andorre
42.5063,1.5218,2020-06-11,852,51,Andorre
42.5063,1.5218,2020-06-12,853,51,Andorre
42.5063,1.5218,2020-06-13,853,51,Andorre
42.5063,1.5218,2020-06-14,853,51,Andorre
42.5063,1.5218,2020-06-15,853,51,Andorre
42.5063,1.5218,2020-06-16,854,52,Andorre
42.5063,1.5218,2020-06-17,854,52,Andorre
42.5063,1.5218,2020-06-18,855,52,Andorre
42.5063,1.5218,2020-06-19,855,52,Andorre
42.5063,1.5218,2020-06-20,855,52,Andorre
42.5063,1.5218,2020-06-21,855,52,Andorre
42.5063,1.5218,2020-06-22,855,52,Andorre
-11.2027,17.8739,2020-01-22,0,0,Angola
-11.2027,17.8739,2020-01-23,0,0,Angola
-11.2027,17.8739,2020-01-24,0,0,Angola
-11.2027,17.8739,2020-01-25,0,0,Angola
-11.2027,17.8739,2020-01-26,0,0,Angola
-11.2027,17.8739,2020-01-27,0,0,Angola
-11.2027,17.8739,2020-01-28,0,0,Angola
-11.2027,17.8739,2020-01-29,0,0,Angola
-11.2027,17.8739,2020-01-30,0,0,Angola
-11.2027,17.8739,2020-01-31,0,0,Angola
-11.2027,17.8739,2020-02-01,0,0,Angola
-11.2027,17.8739,2020-02-02,0,0,Angola
-11.2027,17.8739,2020-02-03,0,0,Angola
-11.2027,17.8739,2020-02-04,0,0,Angola
-11.2027,17.8739,2020-02-05,0,0,Angola
-11.2027,17.8739,2020-02-06,0,0,Angola
-11.2027,17.8739,2020-02-07,0,0,Angola
-11.2027,17.8739,2020-02-08,0,0,Angola
-11.2027,17.8739,2020-02-09,0,0,Angola
-11.2027,17.8739,2020-02-10,0,0,Angola
-11.2027,17.8739,2020-02-11,0,0,Angola
-11.2027,17.8739,2020-02-12,0,0,Angola
-11.2027,17.8739,2020-02-13,0,0,Angola
-11.2027,17.8739,2020-02-14,0,0,Angola
-11.2027,17.8739,2020-02-15,0,0,Angola
-11.2027,17.8739,2020-02-16,0,0,Angola
-11.2027,17.8739,2020-02-17,0,0,Angola
-11.2027,17.8739,2020-02-18,0,0,Angola
-11.2027,17.8739,2020-02-19,0,0,Angola
-11.2027,17.8739,2020-02-20,0,0,Angola
-11.2027,17.8739,2020-02-21,0,0,Angola
-11.2027,17.8739,2020-02-22,0,0,Angola
-11.2027,17.8739,2020-02-23,0,0,Angola
-11.2027,17.8739,2020-02-24,0,0,Angola
-11.2027,17.8739,2020-02-25,0,0,Angola
-11.2027,17.8739,2020-02-26,0,0,Angola
-11.2027,17.8739,2020-02-27,0,0,Angola
-11.2027,17.8739,2020-02-28,0,0,Angola
-11.2027,17.8739,2020-02-29,0,0,Angola
-11.2027,17.8739,2020-03-01,0,0,Angola
-11.2027,17.8739,2020-03-02,0,0,Angola
-11.2027,17.8739,2020-03-03,0,0,Angola
-11.2027,17.8739,2020-03-04,0,0,Angola
-11.2027,17.8739,2020-03-05,0,0,Angola
-11.2027,17.8739,2020-03-06,0,0,Angola
-11.2027,17.8739,2020-03-07,0,0,Angola
-11.2027,17.8739,2020-03-08,0,0,Angola
-11.2027,17.8739,2020-03-09,0,0,Angola
-11.2027,17.8739,2020-03-10,0,0,Angola
-11.2027,17.8739,2020-03-11,0,0,Angola
-11.2027,17.8739,2020-03-12,0,0,Angola
-11.2027,17.8739,2020-03-13,0,0,Angola
-11.2027,17.8739,2020-03-14,0,0,Angola
-11.2027,17.8739,2020-03-15,0,0,Angola
-11.2027,17.8739,2020-03-16,0,0,Angola
-11.2027,17.8739,2020-03-17,0,0,Angola
-11.2027,17.8739,2020-03-18,0,0,Angola
-11.2027,17.8739,2020-03-19,0,0,Angola
-11.2027,17.8739,2020-03-20,1,0,Angola
-11.2027,17.8739,2020-03-21,2,0,Angola
-11.2027,17.8739,2020-03-22,2,0,Angola
-11.2027,17.8739,2020-03-23,3,0,Angola
-11.2027,17.8739,2020-03-24,3,0,Angola
-11.2027,17.8739,2020-03-25,3,0,Angola
-11.2027,17.8739,2020-03-26,4,0,Angola
-11.2027,17.8739,2020-03-27,4,0,Angola
-11.2027,17.8739,2020-03-28,5,0,Angola
-11.2027,17.8739,2020-03-29,7,2,Angola
-11.2027,17.8739,2020-03-30,7,2,Angola
-11.2027,17.8739,2020-03-31,7,2,Angola
-11.2027,17.8739,2020-04-01,8,2,Angola
-11.2027,17.8739,2020-04-02,8,2,Angola
-11.2027,17.8739,2020-04-03,8,2,Angola
-11.2027,17.8739,2020-04-04,10,2,Angola
-11.2027,17.8739,2020-04-05,14,2,Angola
-11.2027,17.8739,2020-04-06,16,2,Angola
-11.2027,17.8739,2020-04-07,17,2,Angola
-11.2027,17.8739,2020-04-08,19,2,Angola
-11.2027,17.8739,2020-04-09,19,2,Angola
-11.2027,17.8739,2020-04-10,19,2,Angola
-11.2027,17.8739,2020-04-11,19,2,Angola
-11.2027,17.8739,2020-04-12,19,2,Angola
-11.2027,17.8739,2020-04-13,19,2,Angola
-11.2027,17.8739,2020-04-14,19,2,Angola
-11.2027,17.8739,2020-04-15,19,2,Angola
-11.2027,17.8739,2020-04-16,19,2,Angola
-11.2027,17.8739,2020-04-17,19,2,Angola
-11.2027,17.8739,2020-04-18,24,2,Angola
-11.2027,17.8739,2020-04-19,24,2,Angola
-11.2027,17.8739,2020-04-20,24,2,Angola
-11.2027,17.8739,2020-04-21,24,2,Angola
-11.2027,17.8739,2020-04-22,25,2,Angola
-11.2027,17.8739,2020-04-23,25,2,Angola
-11.2027,17.8739,2020-04-24,25,2,Angola
-11.2027,17.8739,2020-04-25,25,2,Angola
-11.2027,17.8739,2020-04-26,26,2,Angola
-11.2027,17.8739,2020-04-27,27,2,Angola
-11.2027,17.8739,2020-04-28,27,2,Angola
-11.2027,17.8739,2020-04-29,27,2,Angola
-11.2027,17.8739,2020-04-30,27,2,Angola
-11.2027,17.8739,2020-05-01,30,2,Angola
-11.2027,17.8739,2020-05-02,35,2,Angola
-11.2027,17.8739,2020-05-03,35,2,Angola
-11.2027,17.8739,2020-05-04,35,2,Angola
-11.2027,17.8739,2020-05-05,36,2,Angola
-11.2027,17.8739,2020-05-06,36,2,Angola
-11.2027,17.8739,2020-05-07,36,2,Angola
-11.2027,17.8739,2020-05-08,43,2,Angola
-11.2027,17.8739,2020-05-09,43,2,Angola
-11.2027,17.8739,2020-05-10,45,2,Angola
-11.2027,17.8739,2020-05-11,45,2,Angola
-11.2027,17.8739,2020-05-12,45,2,Angola
-11.2027,17.8739,2020-05-13,45,2,Angola
-11.2027,17.8739,2020-05-14,48,2,Angola
-11.2027,17.8739,2020-05-15,48,2,Angola
-11.2027,17.8739,2020-05-16,48,2,Angola
-11.2027,17.8739,2020-05-17,48,2,Angola
-11.2027,17.8739,2020-05-18,50,3,Angola
-11.2027,17.8739,2020-05-19,52,3,Angola
-11.2027,17.8739,2020-05-20,52,3,Angola
-11.2027,17.8739,2020-05-21,58,3,Angola
-11.2027,17.8739,2020-05-22,60,3,Angola
-11.2027,17.8739,2020-05-23,61,4,Angola
-11.2027,17.8739,2020-05-24,69,4,Angola
-11.2027,17.8739,2020-05-25,70,4,Angola
-11.2027,17.8739,2020-05-26,70,4,Angola
-11.2027,17.8739,2020-05-27,71,4,Angola
-11.2027,17.8739,2020-05-28,74,4,Angola
-11.2027,17.8739,2020-05-29,81,4,Angola
-11.2027,17.8739,2020-05-30,84,4,Angola
-11.2027,17.8739,2020-05-31,86,4,Angola
-11.2027,17.8739,2020-06-01,86,4,Angola
-11.2027,17.8739,2020-06-02,86,4,Angola
-11.2027,17.8739,2020-06-03,86,4,Angola
-11.2027,17.8739,2020-06-04,86,4,Angola
-11.2027,17.8739,2020-06-05,86,4,Angola
-11.2027,17.8739,2020-06-06,88,4,Angola
-11.2027,17.8739,2020-06-07,91,4,Angola
-11.2027,17.8739,2020-06-08,92,4,Angola
-11.2027,17.8739,2020-06-09,96,4,Angola
-11.2027,17.8739,2020-06-10,113,4,Angola
-11.2027,17.8739,2020-06-11,118,5,Angola
-11.2027,17.8739,2020-06-12,130,5,Angola
-11.2027,17.8739,2020-06-13,138,6,Angola
-11.2027,17.8739,2020-06-14,140,6,Angola
-11.2027,17.8739,2020-06-15,142,6,Angola
-11.2027,17.8739,2020-06-16,148,6,Angola
-11.2027,17.8739,2020-06-17,155,7,Angola
-11.2027,17.8739,2020-06-18,166,8,Angola
-11.2027,17.8739,2020-06-19,172,8,Angola
-11.2027,17.8739,2020-06-20,176,9,Angola
-11.2027,17.8739,2020-06-21,183,9,Angola
-11.2027,17.8739,2020-06-22,186,10,Angola
17.0608,-61.7964,2020-01-22,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-23,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-24,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-25,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-26,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-27,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-28,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-29,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-30,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-01-31,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-01,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-02,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-03,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-04,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-05,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-06,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-07,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-08,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-09,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-10,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-11,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-12,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-13,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-14,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-15,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-16,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-17,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-18,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-19,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-20,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-21,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-22,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-23,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-24,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-25,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-26,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-27,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-28,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-02-29,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-01,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-02,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-03,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-04,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-05,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-06,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-07,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-08,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-09,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-10,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-11,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-12,0,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-13,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-14,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-15,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-16,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-17,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-18,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-19,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-20,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-21,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-22,1,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-23,3,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-24,3,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-25,3,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-26,7,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-27,7,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-28,7,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-29,7,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-30,7,0,Antigua-et-barbuda
17.0608,-61.7964,2020-03-31,7,0,Antigua-et-barbuda
17.0608,-61.7964,2020-04-01,7,0,Antigua-et-barbuda
17.0608,-61.7964,2020-04-02,9,0,Antigua-et-barbuda
17.0608,-61.7964,2020-04-03,15,0,Antigua-et-barbuda
17.0608,-61.7964,2020-04-04,15,0,Antigua-et-barbuda
17.0608,-61.7964,2020-04-05,15,0,Antigua-et-barbuda
17.0608,-61.7964,2020-04-06,15,0,Antigua-et-barbuda
17.0608,-61.7964,2020-04-07,19,1,Antigua-et-barbuda
17.0608,-61.7964,2020-04-08,19,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-09,19,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-10,19,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-11,21,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-12,21,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-13,23,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-14,23,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-15,23,2,Antigua-et-barbuda
17.0608,-61.7964,2020-04-16,23,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-17,23,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-18,23,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-19,23,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-20,23,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-21,23,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-22,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-23,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-24,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-25,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-26,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-27,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-28,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-29,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-04-30,24,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-01,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-02,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-03,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-04,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-05,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-06,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-07,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-08,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-09,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-10,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-11,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-12,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-13,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-14,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-15,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-16,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-17,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-18,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-19,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-20,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-21,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-22,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-23,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-24,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-25,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-26,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-27,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-28,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-29,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-30,25,3,Antigua-et-barbuda
17.0608,-61.7964,2020-05-31,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-01,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-02,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-03,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-04,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-05,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-06,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-07,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-08,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-09,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-10,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-11,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-12,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-13,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-14,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-15,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-16,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-17,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-18,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-19,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-20,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-21,26,3,Antigua-et-barbuda
17.0608,-61.7964,2020-06-22,26,3,Antigua-et-barbuda
-38.4161,-63.6167,2020-01-22,0,0,Argentine
-38.4161,-63.6167,2020-01-23,0,0,Argentine
-38.4161,-63.6167,2020-01-24,0,0,Argentine
-38.4161,-63.6167,2020-01-25,0,0,Argentine
-38.4161,-63.6167,2020-01-26,0,0,Argentine
-38.4161,-63.6167,2020-01-27,0,0,Argentine
-38.4161,-63.6167,2020-01-28,0,0,Argentine
-38.4161,-63.6167,2020-01-29,0,0,Argentine
-38.4161,-63.6167,2020-01-30,0,0,Argentine
-38.4161,-63.6167,2020-01-31,0,0,Argentine
-38.4161,-63.6167,2020-02-01,0,0,Argentine
-38.4161,-63.6167,2020-02-02,0,0,Argentine
-38.4161,-63.6167,2020-02-03,0,0,Argentine
-38.4161,-63.6167,2020-02-04,0,0,Argentine
-38.4161,-63.6167,2020-02-05,0,0,Argentine
-38.4161,-63.6167,2020-02-06,0,0,Argentine
-38.4161,-63.6167,2020-02-07,0,0,Argentine
-38.4161,-63.6167,2020-02-08,0,0,Argentine
-38.4161,-63.6167,2020-02-09,0,0,Argentine
-38.4161,-63.6167,2020-02-10,0,0,Argentine
-38.4161,-63.6167,2020-02-11,0,0,Argentine
-38.4161,-63.6167,2020-02-12,0,0,Argentine
-38.4161,-63.6167,2020-02-13,0,0,Argentine
-38.4161,-63.6167,2020-02-14,0,0,Argentine
-38.4161,-63.6167,2020-02-15,0,0,Argentine
-38.4161,-63.6167,2020-02-16,0,0,Argentine
-38.4161,-63.6167,2020-02-17,0,0,Argentine
-38.4161,-63.6167,2020-02-18,0,0,Argentine
-38.4161,-63.6167,2020-02-19,0,0,Argentine
-38.4161,-63.6167,2020-02-20,0,0,Argentine
-38.4161,-63.6167,2020-02-21,0,0,Argentine
-38.4161,-63.6167,2020-02-22,0,0,Argentine
-38.4161,-63.6167,2020-02-23,0,0,Argentine
-38.4161,-63.6167,2020-02-24,0,0,Argentine
-38.4161,-63.6167,2020-02-25,0,0,Argentine
-38.4161,-63.6167,2020-02-26,0,0,Argentine
-38.4161,-63.6167,2020-02-27,0,0,Argentine
-38.4161,-63.6167,2020-02-28,0,0,Argentine
-38.4161,-63.6167,2020-02-29,0,0,Argentine
-38.4161,-63.6167,2020-03-01,0,0,Argentine
-38.4161,-63.6167,2020-03-02,0,0,Argentine
-38.4161,-63.6167,2020-03-03,1,0,Argentine
-38.4161,-63.6167,2020-03-04,1,0,Argentine
-38.4161,-63.6167,2020-03-05,1,0,Argentine
-38.4161,-63.6167,2020-03-06,2,0,Argentine
-38.4161,-63.6167,2020-03-07,8,0,Argentine
-38.4161,-63.6167,2020-03-08,12,1,Argentine
-38.4161,-63.6167,2020-03-09,12,1,Argentine
-38.4161,-63.6167,2020-03-10,17,1,Argentine
-38.4161,-63.6167,2020-03-11,19,1,Argentine
-38.4161,-63.6167,2020-03-12,19,1,Argentine
-38.4161,-63.6167,2020-03-13,31,2,Argentine
-38.4161,-63.6167,2020-03-14,34,2,Argentine
-38.4161,-63.6167,2020-03-15,45,2,Argentine
-38.4161,-63.6167,2020-03-16,56,2,Argentine
-38.4161,-63.6167,2020-03-17,68,2,Argentine
-38.4161,-63.6167,2020-03-18,79,2,Argentine
-38.4161,-63.6167,2020-03-19,97,3,Argentine
-38.4161,-63.6167,2020-03-20,128,3,Argentine
-38.4161,-63.6167,2020-03-21,158,4,Argentine
-38.4161,-63.6167,2020-03-22,266,4,Argentine
-38.4161,-63.6167,2020-03-23,301,4,Argentine
-38.4161,-63.6167,2020-03-24,387,6,Argentine
-38.4161,-63.6167,2020-03-25,387,8,Argentine
-38.4161,-63.6167,2020-03-26,502,9,Argentine
-38.4161,-63.6167,2020-03-27,589,13,Argentine
-38.4161,-63.6167,2020-03-28,690,18,Argentine
-38.4161,-63.6167,2020-03-29,745,19,Argentine
-38.4161,-63.6167,2020-03-30,820,23,Argentine
-38.4161,-63.6167,2020-03-31,1054,27,Argentine
-38.4161,-63.6167,2020-04-01,1054,28,Argentine
-38.4161,-63.6167,2020-04-02,1133,36,Argentine
-38.4161,-63.6167,2020-04-03,1265,39,Argentine
-38.4161,-63.6167,2020-04-04,1451,43,Argentine
-38.4161,-63.6167,2020-04-05,1451,44,Argentine
-38.4161,-63.6167,2020-04-06,1554,48,Argentine
-38.4161,-63.6167,2020-04-07,1628,56,Argentine
-38.4161,-63.6167,2020-04-08,1715,63,Argentine
-38.4161,-63.6167,2020-04-09,1795,72,Argentine
-38.4161,-63.6167,2020-04-10,1975,82,Argentine
-38.4161,-63.6167,2020-04-11,1975,83,Argentine
-38.4161,-63.6167,2020-04-12,2142,90,Argentine
-38.4161,-63.6167,2020-04-13,2208,97,Argentine
-38.4161,-63.6167,2020-04-14,2277,102,Argentine
-38.4161,-63.6167,2020-04-15,2443,111,Argentine
-38.4161,-63.6167,2020-04-16,2571,115,Argentine
-38.4161,-63.6167,2020-04-17,2669,123,Argentine
-38.4161,-63.6167,2020-04-18,2758,129,Argentine
-38.4161,-63.6167,2020-04-19,2839,132,Argentine
-38.4161,-63.6167,2020-04-20,2941,136,Argentine
-38.4161,-63.6167,2020-04-21,3031,147,Argentine
-38.4161,-63.6167,2020-04-22,3144,152,Argentine
-38.4161,-63.6167,2020-04-23,3435,165,Argentine
-38.4161,-63.6167,2020-04-24,3607,176,Argentine
